T05,"Ratio of girls to boys in primary, secondary and tertiary education",,,,,
340,Honduras,1995,Ratio of girls to boys in primary education,1.0072,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2005,Ratio of girls to boys in primary education,0.9992,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2010,Ratio of girls to boys in primary education,1.0005,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2015,Ratio of girls to boys in primary education,0.9944,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2016,Ratio of girls to boys in primary education,0.9955,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2017,Ratio of girls to boys in primary education,0.9994,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2010,Ratio of girls to boys in secondary education,1.2306,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2015,Ratio of girls to boys in secondary education,1.1973,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2016,Ratio of girls to boys in secondary education,1.1686,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2017,Ratio of girls to boys in secondary education,1.1482,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2010,Ratio of girls to boys in tertiary education,1.1568,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2015,Ratio of girls to boys in tertiary education,1.3684,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2016,Ratio of girls to boys in tertiary education,1.3814,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2017,Ratio of girls to boys in tertiary education,1.3605,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
340,Honduras,2018,Ratio of girls to boys in tertiary education,1.3651,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,1995,Ratio of girls to boys in primary education,0.9857,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2005,Ratio of girls to boys in primary education,0.9796,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2010,Ratio of girls to boys in primary education,0.9935,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2015,Ratio of girls to boys in primary education,0.9968,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2016,Ratio of girls to boys in primary education,0.9975,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2017,Ratio of girls to boys in primary education,0.9942,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,1995,Ratio of girls to boys in secondary education,1.0357,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2005,Ratio of girls to boys in secondary education,0.9898,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2010,Ratio of girls to boys in secondary education,0.9870,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2015,Ratio of girls to boys in secondary education,1.0059,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2016,Ratio of girls to boys in secondary education,0.9916,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2017,Ratio of girls to boys in secondary education,1.0015,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,1995,Ratio of girls to boys in tertiary education,1.1318,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2005,Ratio of girls to boys in tertiary education,1.4621,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2010,Ratio of girls to boys in tertiary education,1.3628,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2015,Ratio of girls to boys in tertiary education,1.2577,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2016,Ratio of girls to boys in tertiary education,1.2478,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
348,Hungary,2017,Ratio of girls to boys in tertiary education,1.2439,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,1995,Ratio of girls to boys in primary education,0.9982,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2005,Ratio of girls to boys in primary education,0.9760,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2010,Ratio of girls to boys in primary education,1.0065,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2015,Ratio of girls to boys in primary education,0.9990,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2016,Ratio of girls to boys in primary education,0.9990,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2017,Ratio of girls to boys in primary education,1.0000,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,1995,Ratio of girls to boys in secondary education,0.9719,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2005,Ratio of girls to boys in secondary education,1.0145,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2010,Ratio of girls to boys in secondary education,1.0162,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
352,Iceland,2015,Ratio of girls to boys in secondary education,1.0080,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
